POS,Player,Runs,BF,SR,4s,6s,Against,Venue,Match Date,Year,Metric,Source_File
57,Cameron White,17,5,340.0,1,2,CSK,Chidambaram,04 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
58,Chris Gayle,17,5,340.0,2,1,PBKS,M. Chinnaswamy Stadium,02 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
59,Mandeep Singh,16,6,266.66,2,1,DEC,Rajiv Gandhi Intl. Cricket Stadium,08 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
60,Gurkeerat Mann Singh,16,4,400.0,2,1,DEC,IS Bindra Stadium,13 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
61,Rohit Sharma,16,5,320.0,2,1,KKR,Eden Gardens,12 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
62,Anustup Majumdar,16,6,266.66,0,2,RR,Maharashtra Cricket Association's International Stadium,08 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
63,Virender Sehwag,16,5,320.0,2,1,KKR,Arun Jaitley Stadium,07 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
64,Kevin Pietersen,16,6,266.66,1,2,DEC,Arun Jaitley Stadium,19 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
65,Ajinkya Rahane,16,6,266.66,4,0,PBKS,Sawai Mansingh Stadium,06 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
66,Stuart Binny,16,5,320.0,2,1,CSK,Sawai Mansingh Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
67,Yogesh Nagar,16,5,320.0,1,2,RR,Arun Jaitley Stadium,29 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
68,Suresh Raina,16,5,320.0,2,1,KKR,Chidambaram,27 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
69,Shane Watson,16,6,266.66,1,2,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
70,Irfan Pathan,16,5,320.0,0,2,KKR,Eden Gardens,05 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
71,Brad Hodge,16,4,400.0,4,0,DEC,Sawai Mansingh Stadium,17 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
72,David Hussey,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,02 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
73,Daniel Harris,16,5,320.0,1,2,RCB,M. Chinnaswamy Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
74,Mayank Agarwal,16,5,320.0,1,2,RR,M. Chinnaswamy Stadium,15 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
75,Ross Taylor,15,5,300.0,0,2,CSK,Chidambaram,25 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
76,Gautam Gambhir,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,10 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
77,Shane Watson,15,4,375.0,2,1,PBKS,IS Bindra Stadium,05 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
78,Shikhar Dhawan,15,5,300.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
79,Mahela Jayawardena,15,6,250.0,3,0,MI,Arun Jaitley Stadium,27 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
80,Kieron Pollard,15,5,300.0,2,1,RR,Wankhede Stadium,11 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
81,MS Dhoni,15,6,250.0,1,1,MI,Wankhede Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
82,Harbhajan Singh,15,4,375.0,2,1,DC,Wankhede Stadium,16 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
83,Robin Peterson,15,4,375.0,2,1,PBKS,IS Bindra Stadium,25 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
84,Jesse Ryder,15,6,250.0,3,0,CSK,Maharashtra Cricket Association's International Stadium,14 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
85,Kieron Pollard,15,4,375.0,0,2,RCB,Wankhede Stadium,09 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
86,Shakib Al Hasan,15,5,300.0,0,2,PWI,Maharashtra Cricket Association's International Stadium,19 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
87,Piyush Chawla,15,6,250.0,2,1,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
88,Subramaniam Badrinath,15,6,250.0,3,0,PWI,Chidambaram,19 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
89,Shaun Marsh,15,5,300.0,1,1,MI,Wankhede Stadium,22 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
90,David Warner,15,5,300.0,0,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
91,Richard Levi,15,5,300.0,2,1,CSK,Chidambaram,04 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
92,Shikhar Dhawan,15,4,375.0,2,1,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
93,Virat Kohli,15,4,375.0,0,2,CSK,Chidambaram,12 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
94,Cameron White,15,5,300.0,2,1,RCB,M. Chinnaswamy Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
95,Naman Ojha,15,5,300.0,0,2,DEC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
96,Shane Watson,15,5,300.0,2,1,PWI,Maharashtra Cricket Association's International Stadium,08 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
97,AB de Villiers,15,4,375.0,2,1,DC,M. Chinnaswamy Stadium,07 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
98,Dwayne Smith,15,4,375.0,2,1,CSK,Wankhede Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
99,AB de Villiers,15,4,375.0,2,1,DEC,M. Chinnaswamy Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
100,Gautam Gambhir,15,5,300.0,2,1,DC,Arun Jaitley Stadium,07 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
101,Kevin Pietersen,15,5,300.0,2,1,MI,Arun Jaitley Stadium,27 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
102,Rohit Sharma,15,5,300.0,2,1,KKR,Eden Gardens,12 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
103,Shaun Marsh,15,4,375.0,2,1,CSK,Chidambaram,28 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
104,Bharat Chipli,14,5,280.0,2,1,DC,Arun Jaitley Stadium,19 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
105,James Franklin,14,4,350.0,0,2,PBKS,Wankhede Stadium,22 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
106,Rohit Sharma,14,6,233.33,2,1,KKR,Eden Gardens,12 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
107,Dwayne Bravo,14,4,350.0,0,2,DEC,ACA-VDCA Stadium,07 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
108,Shane Watson,14,5,280.0,2,1,PWI,Sawai Mansingh Stadium,13 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
109,Chris Gayle,14,4,350.0,0,2,DC,Arun Jaitley Stadium,17 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
110,Rahul Dravid,14,5,280.0,3,0,PBKS,IS Bindra Stadium,05 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
111,Irfan Pathan,14,5,280.0,3,0,PBKS,Arun Jaitley Stadium,15 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
112,David Warner,14,5,280.0,1,1,KKR,Arun Jaitley Stadium,07 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
113,Kieron Pollard,14,3,466.66,2,1,RCB,M. Chinnaswamy Stadium,14 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
114,Chris Gayle,14,5,280.0,2,1,PBKS,IS Bindra Stadium,20 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
115,Dwayne Smith,14,4,350.0,0,2,RR,Sawai Mansingh Stadium,20 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
116,Ankit Sharma,14,4,350.0,0,2,CSK,ACA-VDCA Stadium,07 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
117,Dwayne Smith,14,6,233.33,2,1,CSK,M. Chinnaswamy Stadium,23 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
118,James Franklin,14,6,233.33,2,1,PWI,Maharashtra Cricket Association's International Stadium,03 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
119,Gautam Gambhir,14,5,280.0,2,0,PBKS,IS Bindra Stadium,18 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
120,MS Dhoni,14,4,350.0,0,2,DC,Chidambaram,25 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
121,Rohit Sharma,14,3,466.66,0,2,DEC,ACA-VDCA Stadium,09 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
122,Bipul Sharma,14,6,233.33,1,1,PWI,Maharashtra Cricket Association's International Stadium,08 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
123,Mandeep Singh,14,6,233.33,3,0,MI,IS Bindra Stadium,25 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
124,Yusuf Pathan,14,3,466.66,2,1,DC,Maharashtra Cricket Association's International Stadium,22 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
125,Sachin Tendulkar,14,6,233.33,2,1,CSK,Wankhede Stadium,06 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
126,JP Duminy,14,5,280.0,1,1,RCB,Rajiv Gandhi Intl. Cricket Stadium,20 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
127,MS Dhoni,14,5,280.0,1,1,RCB,Chidambaram,12 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
128,Ambati Rayudu,14,4,350.0,0,2,DC,Arun Jaitley Stadium,27 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
129,Murali Vijay,14,6,233.33,2,1,KKR,Eden Gardens,14 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
130,Shikhar Dhawan,14,4,350.0,0,2,DC,Rajiv Gandhi Intl. Cricket Stadium,10 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
131,Suresh Raina,14,4,350.0,0,2,PBKS,HPCA Stadium,17 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
132,Richard Levi,14,4,350.0,2,1,RR,Wankhede Stadium,11 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
133,Manvinder Bisla,14,5,280.0,0,2,CSK,Chidambaram,27 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
134,Ajinkya Rahane,13,4,325.0,3,0,DC,Sawai Mansingh Stadium,01 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
135,Suresh Raina,13,5,260.0,0,1,KKR,Chidambaram,27 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
136,Sourav Ganguly,13,5,260.0,3,0,CSK,Chidambaram,19 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
137,Akshath Reddy,13,6,216.66,1,1,RR,Rajiv Gandhi Intl. Cricket Stadium,18 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
138,Owais Shah,13,4,325.0,1,1,KKR,Sawai Mansingh Stadium,08 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
139,Siddharth Chitnis,13,4,325.0,3,0,DC,HPCA Stadium,19 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
140,David Hussey,13,4,325.0,1,1,MI,IS Bindra Stadium,25 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
141,Michael Hussey,13,5,260.0,1,1,KKR,Chidambaram,27 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
142,Ashok Menaria,13,3,433.33,0,2,PBKS,IS Bindra Stadium,05 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
143,AB de Villiers,13,5,260.0,0,2,RR,Sawai Mansingh Stadium,23 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
144,Laxmi Ratan Shukla,13,6,216.66,1,1,DC,Eden Gardens,05 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
145,Steve Smith,13,4,325.0,0,2,PBKS,Maharashtra Cricket Association's International Stadium,08 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
146,Mayank Agarwal,13,5,260.0,0,2,CSK,Chidambaram,12 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
147,Gautam Gambhir,13,5,260.0,1,1,PBKS,IS Bindra Stadium,18 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
148,Chris Gayle,13,6,216.66,3,0,KKR,Eden Gardens,28 April 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
149,Tillakaratne Dilshan,13,4,325.0,3,0,PWI,Maharashtra Cricket Association's International Stadium,11 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
150,Naman Ojha,13,3,433.33,0,2,PBKS,Arun Jaitley Stadium,15 May 2012,2012,Most Runs Over,Most Runs Over - 2012.csv
1,Chris Gayle,28,6,466.66,1,4,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
2,Chris Gayle,28,5,560.0,1,4,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
3,Chris Gayle,26,5,520.0,2,3,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
4,AB de Villiers,26,6,433.33,3,2,PWI,Maharashtra Cricket Association's International Stadium,02 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
5,Rohit Sharma,26,6,433.33,2,3,PBKS,Wankhede Stadium,29 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
6,David Miller,25,6,416.66,3,2,RCB,IS Bindra Stadium,06 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
7,Virat Kohli,23,6,383.33,2,2,DC,Arun Jaitley Stadium,10 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
8,Suresh Raina,23,6,383.33,4,1,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
9,Dinesh Karthik,23,7,328.57,1,3,RCB,M. Chinnaswamy Stadium,04 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
10,Vinay Kumar,22,6,366.66,0,3,RR,Sawai Mansingh Stadium,29 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
11,Kieron Pollard,22,4,550.0,1,3,SRH,Wankhede Stadium,13 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
12,Chris Gayle,21,5,420.0,0,3,PBKS,M. Chinnaswamy Stadium,14 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
13,Ambati Rayudu,21,5,420.0,2,2,DC,Wankhede Stadium,09 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
14,Chris Gayle,20,7,285.71,5,0,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
15,Sachin Tendulkar,20,6,333.33,5,0,KKR,Wankhede Stadium,07 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
16,AB de Villiers,20,6,333.33,2,1,CSK,Chidambaram,13 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
17,Eoin Morgan,20,6,333.33,3,1,SRH,Eden Gardens,14 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
18,Yusuf Pathan,19,5,380.0,3,1,MI,Eden Gardens,24 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
19,Thisara Perera,19,4,475.0,0,3,PBKS,Rajiv Gandhi Intl. Cricket Stadium,19 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
20,Virat Kohli,19,6,316.66,1,2,SRH,M. Chinnaswamy Stadium,09 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
21,Azhar Mahmood,19,6,316.66,3,1,MI,HPCA Stadium,18 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
22,Shane Watson,19,5,380.0,3,1,SRH,Sawai Mansingh Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
23,Robin Uthappa,19,6,316.66,1,2,RR,Maharashtra Cricket Association's International Stadium,11 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
24,Kieron Pollard,19,6,316.66,0,3,SRH,Wankhede Stadium,13 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
25,Chris Gayle,19,5,380.0,0,3,CSK,M. Chinnaswamy Stadium,18 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
26,Rohit Sharma,19,4,475.0,0,3,DC,Wankhede Stadium,09 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
27,Parthiv Patel,18,6,300.0,4,0,MI,Wankhede Stadium,13 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
28,Stuart Binny,18,5,360.0,1,2,DC,Arun Jaitley Stadium,06 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
29,Luke Wright,18,5,360.0,2,1,PBKS,IS Bindra Stadium,21 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
30,Murali Vijay,18,6,300.0,0,3,SRH,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
31,Ben Rohrer,18,5,360.0,1,2,PBKS,HPCA Stadium,16 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
32,Manpreet Gony,17,4,425.0,1,2,KKR,IS Bindra Stadium,16 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
33,Adam Gilchrist,17,5,340.0,1,2,DC,HPCA Stadium,16 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
34,Azhar Mahmood,17,4,425.0,1,2,MI,HPCA Stadium,18 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
35,Virat Kohli,17,4,425.0,1,2,DC,Arun Jaitley Stadium,10 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
36,Rohit Sharma,17,6,283.33,0,2,PWI,Wankhede Stadium,13 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
37,AB de Villiers,17,5,340.0,2,1,PBKS,IS Bindra Stadium,06 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
38,Rajagopal Sathish,17,4,425.0,1,2,SRH,IS Bindra Stadium,11 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
39,Chris Gayle,17,7,242.85,1,2,KKR,M. Chinnaswamy Stadium,11 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
40,Kieron Pollard,17,5,340.0,0,2,RCB,Wankhede Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
41,David Miller,17,5,340.0,1,2,DC,HPCA Stadium,16 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
42,Chris Gayle,17,5,340.0,1,2,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
43,Ajinkya Rahane,17,5,340.0,2,1,PWI,Sawai Mansingh Stadium,05 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
44,Gurkeerat Mann Singh,17,4,425.0,1,2,KKR,Eden Gardens,26 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
45,Aaron Finch,17,5,340.0,1,2,DC,Maharashtra Cricket Association's International Stadium,19 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
46,Ryan ten Doeschate,17,6,283.33,2,1,PWI,Maharashtra Cricket Association's International Stadium,09 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
47,Brad Hodge,17,5,340.0,1,2,SRH,Arun Jaitley Stadium,22 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
48,Shaun Marsh,17,4,425.0,1,2,CSK,Chidambaram,02 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
49,MS Dhoni,16,6,266.66,1,2,MI,Eden Gardens,26 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
50,Sachin Tendulkar,16,6,266.66,4,0,PWI,Wankhede Stadium,13 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
51,Parthiv Patel,16,6,266.66,2,1,CSK,Rajiv Gandhi Intl. Cricket Stadium,08 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
52,Brad Hodge,16,6,266.66,4,0,MI,Wankhede Stadium,15 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
53,David Hussey,16,5,320.0,2,1,MI,Wankhede Stadium,29 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
54,Shane Watson,16,6,266.66,4,0,CSK,Sawai Mansingh Stadium,12 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
55,Virat Kohli,16,6,266.66,1,2,CSK,M. Chinnaswamy Stadium,18 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
56,Ashish Reddy,16,6,266.66,2,1,CSK,Chidambaram,25 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
57,Dale Steyn,16,6,266.66,2,1,RR,Sawai Mansingh Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
58,Dwayne Smith,16,5,320.0,1,2,RCB,Wankhede Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
59,Dwayne Smith,16,6,266.66,3,0,CSK,Arun Jaitley Stadium,21 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
60,Manvinder Bisla,16,5,320.0,4,0,CSK,Chidambaram,28 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
61,AB de Villiers,16,4,400.0,1,2,PWI,M. Chinnaswamy Stadium,23 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
62,Manan Vohra,16,4,400.0,4,0,PWI,Maharashtra Cricket Association's International Stadium,07 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
63,Luke Wright,16,4,400.0,4,0,PBKS,IS Bindra Stadium,21 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
64,Sachin Tendulkar,16,6,266.66,4,0,RCB,Wankhede Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
65,Darren Sammy,15,4,375.0,0,2,KKR,Rajiv Gandhi Intl. Cricket Stadium,19 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
66,Luke Wright,15,4,375.0,2,1,DC,Maharashtra Cricket Association's International Stadium,19 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
67,David Miller,15,5,300.0,2,1,RCB,IS Bindra Stadium,06 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
68,Chris Gayle,15,4,375.0,2,1,MI,M. Chinnaswamy Stadium,04 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
69,Harbhajan Singh,15,5,300.0,3,0,RCB,Wankhede Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
70,David Miller,15,4,375.0,0,2,PWI,IS Bindra Stadium,21 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
71,Rajagopal Sathish,15,5,300.0,2,1,RCB,IS Bindra Stadium,06 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
72,Virat Kohli,15,5,300.0,2,1,CSK,M. Chinnaswamy Stadium,18 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
73,Chris Gayle,15,5,300.0,2,1,MI,M. Chinnaswamy Stadium,04 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
74,Shane Watson,15,5,300.0,0,2,CSK,Chidambaram,22 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
75,Chris Gayle,15,6,250.0,2,1,RR,Sawai Mansingh Stadium,29 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
76,MS Dhoni,15,4,375.0,2,1,MI,Chidambaram,06 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
77,Dinesh Karthik,15,5,300.0,2,1,DC,Wankhede Stadium,09 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
78,Dwayne Smith,15,5,300.0,0,2,CSK,Arun Jaitley Stadium,21 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
79,Shane Watson,15,4,375.0,2,1,SRH,Sawai Mansingh Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
80,Kieron Pollard,15,5,300.0,2,1,RCB,Wankhede Stadium,27 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
81,David Miller,15,5,300.0,1,1,RCB,IS Bindra Stadium,06 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
82,Thisara Perera,15,6,250.0,1,1,PWI,Rajiv Gandhi Intl. Cricket Stadium,05 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
83,Glenn Maxwell,15,5,300.0,0,2,RR,Wankhede Stadium,15 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
84,Shane Watson,15,5,300.0,1,1,CSK,Chidambaram,22 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
85,Brett Lee,15,5,300.0,0,2,DC,Shaheed Veer Narayan Singh International Cricket Stadium,01 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
86,Virat Kohli,15,5,300.0,3,0,SRH,M. Chinnaswamy Stadium,09 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
87,Chris Gayle,15,5,300.0,2,1,MI,M. Chinnaswamy Stadium,04 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
88,Rohit Sharma,14,4,350.0,0,2,PWI,Wankhede Stadium,13 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
89,Aaron Finch,14,5,280.0,3,0,DC,Shaheed Veer Narayan Singh International Cricket Stadium,28 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
90,Dwayne Bravo,14,6,233.33,3,0,RR,Sawai Mansingh Stadium,12 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
91,Rajat Bhatia,14,4,350.0,0,2,PBKS,IS Bindra Stadium,16 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
92,Angelo Mathews,14,4,350.0,0,2,RCB,Maharashtra Cricket Association's International Stadium,02 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
93,Yusuf Pathan,14,5,280.0,2,1,PWI,JSCA Stadium,15 May 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
94,Brad Hodge,14,5,280.0,0,2,RCB,Sawai Mansingh Stadium,29 April 2013,2013,Most Runs Over,Most Runs Over - 2013.csv
